,,,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game
Rk,Player,From,To,Yrs,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST
349,Rajon Rondo\rondora01,2007,2015,9,527,17346,2402,5083,109,433,870,1418,591,2485,4474,990,71,1488,1181,5783,.473,.252,.614,32.9,11.0,4.7,8.5
350,Curtis Rowe\rowecu01,1977,1979,3,183,4323,589,1251,,,288,404,341,1008,221,53,68,164,414,1466,.471,,.713,23.6,8.0,5.5,1.2
351,Terry Rozier\roziete01,2016,2019,4,198,3755,511,1356,222,624,176,227,129,685,411,137,32,148,223,1420,.377,.356,.775,19.0,7.2,3.5,2.1
352,Bill Russell\russebi01,1957,1969,13,963,40726,5687,12930,,,3148,5614,,21620,4100,,,,2592,14522,.440,,.561,42.3,15.1,22.5,4.3
353,Ed Sadowski\sadowed01,1948,1948,1,47,,308,953,,,294,422,,,74,,,,182,910,.323,,.697,,19.4,,1.6
354,Kenny Sailors\sailoke01,1951,1951,1,10,,4,25,,,10,16,,3,8,,,,14,18,.160,,.625,,1.8,0.3,0.8
355,Frankie Sanders\sandefr01,1979,1979,1,24,216,55,119,,,22,27,22,51,17,7,3,23,25,132,.462,,.815,9.0,5.5,2.1,0.7
356,Tom Sanders\sandeto01,1961,1973,13,916,22164,3416,7988,,,1934,2520,,5798,1026,,,,3044,8766,.428,,.767,24.2,9.6,6.3,1.1
357,Woody Sauldsberry\sauldwo01,1966,1966,1,39,530,80,249,,,11,22,,142,15,,,,94,171,.321,,.500,13.6,4.4,3.6,0.4
358,Fred Saunders\saundfr01,1977,1978,2,94,1294,214,486,,,49,70,84,260,96,33,11,20,225,477,.440,,.700,13.8,5.1,2.8,1.0
359,Brian Scalabrine\scalabr01,2006,2010,5,264,3453,257,677,130,353,79,103,89,396,195,69,59,149,452,723,.380,.368,.767,13.1,2.7,1.5,0.7
360,Dwayne Schintzius\schindw01,1999,1999,1,16,67,4,16,0,0,3,4,7,19,8,0,3,10,17,11,.250,,.750,4.2,0.7,1.2,0.5
361,Fred Scolari\scolafr01,1955,1955,1,59,619,76,249,,,39,49,,77,93,,,,76,191,.305,,.796,10.5,3.2,1.3,1.6
362,Charlie Scott\scottch01,1976,1978,3,156,5574,1124,2528,,,480,626,182,650,680,214,42,105,608,2728,.445,,.767,35.7,17.5,4.2,4.4
363,Ed Searcy\searced01,1976,1976,1,4,12,2,6,,,2,2,0,0,1,0,0,,4,6,.333,,1.000,3.0,1.5,0.0,0.3
364,Jim Seminoff\seminji01,1949,1950,2,123,,238,770,,,293,407,,,478,,,,349,769,.309,,.720,,6.3,,3.9
365,Earl Shannon\shannea01,1949,1949,1,5,,2,11,,,1,4,,,4,,,,2,5,.182,,.250,,1.0,,0.8
366,Howie Shannon\shannho01,1950,1950,1,67,,222,646,,,143,182,,,174,,,,148,587,.344,,.786,,8.8,,2.6
367,Bill Sharman\sharmbi01,1952,1961,10,680,21793,4620,10807,,,3047,3451,,2683,2062,,,,1839,12287,.428,,.883,32.0,18.1,3.9,3.0
368,Brian Shaw\shawbr01,1989,1992,3,178,5509,809,1792,3,47,348,421,234,815,1163,195,71,443,446,1969,.451,.064,.827,30.9,11.1,4.6,6.5
369,Jerry Sichting\sichtje01,1986,1988,3,184,3532,481,892,15,50,106,120,54,216,435,104,1,148,272,1083,.539,.300,.883,19.2,5.9,1.2,2.4
370,Larry Siegfried\siegfla01,1964,1970,7,466,11401,1960,4747,,,1500,1755,,1318,1532,,,,1108,5420,.413,,.855,24.5,11.6,2.8,3.3
371,Paul Silas\silaspa01,1973,1976,4,325,10540,1367,3112,,,1010,1394,1047,4004,864,179,75,,899,3744,.439,,.725,32.4,11.5,12.3,2.7
372,Xavier Silas\silasxa01,2018,2018,1,2,7,0,3,0,2,0,0,1,2,0,1,0,0,1,0,.000,.000,,3.5,0.0,1.0,0.0
373,Connie Simmons\simmoco01,1947,1948,2,92,,354,1134,,,160,243,,,79,,,,212,868,.312,,.658,,9.4,,0.9
374,Johnny Simmons\simmojo01,1947,1947,1,60,,120,429,,,78,127,,,29,,,,78,318,.280,,.614,,5.3,,0.5
375,Marcus Smart\smartma01,2015,2019,5,266,7604,827,2297,324,1109,516,684,262,982,1033,391,94,465,696,2494,.360,.292,.754,28.6,9.4,3.7,3.9
376,Charles Smith\smithch02,1990,1991,2,65,549,62,140,0,7,56,81,14,71,109,36,3,39,82,180,.443,.000,.691,8.4,2.8,1.1,1.7
377,Derek Smith\smithde02,1991,1991,1,2,16,1,4,0,1,3,4,0,0,5,1,1,1,3,5,.250,.000,.750,8.0,2.5,0.0,2.5
378,Doug Smith\smithdo03,1996,1996,1,17,92,14,39,0,0,5,8,12,22,4,3,0,11,21,33,.359,,.625,5.4,1.9,1.3,0.2
379,Garfield Smith\smithga01,1971,1972,2,63,415,70,182,,,28,87,,132,17,,,,75,168,.385,,.322,6.6,2.7,2.1,0.3
380,Michael Smith\smithmi01,1990,1991,2,112,1009,231,486,8,52,75,91,61,156,122,15,3,91,78,545,.475,.154,.824,9.0,4.9,1.4,1.1
381,Art Spector\spectar01,1947,1950,4,169,,322,1149,,,208,362,,,143,,,,351,852,.280,,.575,,5.0,,0.8
382,Kevin Stacom\stacoke01,1975,1979,5,296,3878,679,1601,,,210,272,168,443,440,96,14,95,325,1568,.424,,.772,13.1,5.3,1.5,1.5
383,Ed Stanczak\stanced01,1951,1951,1,19,,12,50,,,36,45,,36,7,,,,48,60,.240,,.800,,3.2,1.9,0.4
384,Michael Stewart\stewami01,2004,2004,1,17,71,2,5,0,0,1,2,3,11,0,1,2,2,13,5,.400,,.500,4.2,0.3,0.6,0.0
385,Greg Stiemsma\stiemgr01,2012,2012,1,55,766,66,121,0,0,29,41,48,177,28,37,85,33,144,161,.545,,.707,13.9,2.9,3.2,0.5
386,Bryant Stith\stithbr01,2001,2001,1,78,2504,245,611,91,242,175,207,65,284,168,93,14,90,182,756,.401,.376,.845,32.1,9.7,3.6,2.2
387,Erick Strickland\stricer01,2002,2002,1,79,1643,190,488,95,247,131,155,22,213,184,56,1,94,145,606,.389,.385,.845,20.8,7.7,2.7,2.3
388,Derek Strong\stronde01,1995,1995,1,70,1344,149,329,2,7,141,172,136,375,44,24,13,79,143,441,.453,.286,.820,19.2,6.3,5.4,0.6
389,Gene Stump\stumpge01,1948,1949,2,99,,252,827,,,116,167,,,74,,,,168,620,.305,,.695,,6.3,,0.7
390,Jared Sullinger\sullija01,2013,2016,4,258,6414,1157,2638,138,500,404,556,674,1979,474,176,160,328,767,2856,.439,.276,.727,24.9,11.1,7.7,1.8
391,Bruno Sundov\sundobr01,2003,2003,1,26,138,14,56,4,16,0,2,8,28,7,6,3,9,24,32,.250,.250,.000,5.3,1.2,1.1,0.3
392,Bennie Swain\swainbe01,1959,1959,1,58,708,99,244,,,67,110,,262,29,,,,127,265,.406,,.609,12.2,4.6,4.5,0.5
393,Dan Swartz\swartda01,1963,1963,1,39,335,57,150,,,61,72,,88,21,,,,92,175,.380,,.847,8.6,4.5,2.3,0.5
394,Larry Sykes\sykesla01,1996,1996,1,1,2,0,0,0,0,0,0,1,2,0,0,0,1,0,0,,,,2.0,0.0,2.0,0.0
395,Brett Szabo\szabobr01,1997,1997,1,70,662,54,121,0,1,45,61,56,165,17,16,32,41,119,153,.446,.000,.738,9.5,2.2,2.4,0.2
396,Wally Szczerbiak\szczewa02,2006,2007,2,64,2074,362,810,88,218,228,254,57,221,156,37,7,104,125,1040,.447,.404,.898,32.4,16.3,3.5,2.4
397,Zan Tabak\tabakza01,1998,1998,1,18,232,26,55,0,0,7,13,25,58,12,5,11,17,46,59,.473,,.538,12.9,3.3,3.2,0.7
398,Earl Tatum\tatumea01,1979,1979,1,3,38,8,20,,,4,5,1,4,1,0,1,3,7,20,.400,,.800,12.7,6.7,1.3,0.3
399,Jayson Tatum\tatumja01,2018,2019,2,85,2608,431,913,111,264,233,280,56,450,138,88,59,126,185,1206,.472,.420,.832,30.7,14.2,5.3,1.6
400,Sebastian Telfair\telfase01,2007,2007,1,78,1578,176,474,37,128,90,110,17,108,218,43,11,98,166,479,.371,.289,.818,20.2,6.1,1.4,2.8
401,Jason Terry\terryja01,2013,2013,1,79,2124,281,648,123,331,114,131,19,159,198,66,11,102,110,799,.434,.372,.870,26.9,10.1,2.0,2.5
402,Tom Thacker\thackto01,1968,1968,1,65,782,114,272,,,43,84,,161,69,,,,165,271,.419,,.512,12.0,4.2,2.5,1.1
403,Daniel Theis\theisda01,2018,2019,2,67,978,132,247,18,60,62,82,94,283,59,30,49,58,166,344,.534,.300,.756,14.6,5.1,4.2,0.9
404,David Thirdkill\thirdda01,1986,1987,2,66,474,64,134,0,2,60,104,32,89,17,13,3,24,67,188,.478,.000,.577,7.2,2.8,1.3,0.3
405,Isaiah Thomas\thomais02,2015,2017,3,179,5758,1390,3140,460,1250,1182,1330,96,492,1070,173,22,484,379,4422,.443,.368,.889,32.2,24.7,2.7,6.0
406,Jamel Thomas\thomaja01,2000,2000,1,3,19,5,10,0,1,1,1,0,2,2,0,0,1,0,11,.500,.000,1.000,6.3,3.7,0.7,0.7
407,John Thomas\thomajo02,1998,1998,1,33,368,41,80,0,0,26,33,32,70,13,19,9,33,65,108,.513,,.788,11.2,3.3,2.1,0.4
408,John Thompson\thompjo01,1965,1966,2,74,771,98,239,,,66,111,,260,19,,,,156,262,.410,,.595,10.4,3.5,3.5,0.3
409,Marcus Thornton\thornma01,2015,2015,1,39,640,127,305,52,124,42,51,19,73,34,21,7,22,35,348,.416,.419,.824,16.4,8.9,1.9,0.9
410,Darren Tillis\tillida01,1983,1983,1,15,44,7,23,0,1,2,6,4,9,2,0,2,4,8,16,.304,.000,.333,2.9,1.1,0.6,0.1
411,Lou Tsioropoulos\tsiorlo01,1957,1959,3,157,2977,337,1070,,,236,329,,751,165,,,,451,910,.315,,.717,19.0,5.8,4.8,1.1
412,Andre Turner\turnean01,1987,1987,1,3,18,2,5,0,1,0,0,1,2,1,0,0,5,1,4,.400,.000,,6.0,1.3,0.7,0.3
413,Evan Turner\turneev01,2015,2016,2,163,4531,663,1499,53,202,254,320,90,814,808,163,47,367,319,1633,.442,.262,.794,27.8,10.0,5.0,5.0
414,Wayne Turner\turnewa01,2000,2000,1,3,41,1,6,0,0,2,6,1,3,5,0,0,3,4,4,.167,,.333,13.7,1.3,1.0,1.7
415,Kelvin Upshaw\upshake01,1989,1990,2,37,604,85,188,4,15,18,26,9,49,125,21,4,54,81,192,.452,.267,.692,16.3,5.2,1.3,3.4
416,Jarvis Varnado\varnaja01,2013,2013,1,5,18,2,4,0,0,2,4,1,3,1,1,0,1,1,6,.500,,.500,3.6,1.2,0.6,0.2
417,Virgil Vaughn\vaughvi01,1947,1947,1,17,,15,78,,,15,28,,,10,,,,18,45,.192,,.536,,2.6,,0.6
418,Sam Vincent\vincesa01,1986,1987,2,103,806,119,298,1,4,116,125,16,75,128,30,5,82,92,355,.399,.250,.928,7.8,3.4,0.7,1.2
419,Stojko Vrankovic\vrankst01,1991,1992,2,50,276,39,84,0,0,17,30,23,79,9,1,46,34,65,95,.464,,.567,5.5,1.9,1.6,0.2
420,Von Wafer\wafervo01,2011,2011,1,58,553,67,159,18,67,32,38,7,49,35,18,5,20,39,184,.421,.269,.842,9.5,3.2,0.8,0.6
421,Antoine Walker\walkean02,1997,2005,8,552,21654,4390,10627,937,2815,1669,2523,1319,4782,2266,828,317,1782,1717,11386,.413,.333,.662,39.2,20.6,8.7,4.1
422,Brady Walker\walkebr01,1950,1951,2,85,,231,616,,,77,123,,31,117,,,,111,539,.375,,.626,,6.3,1.8,1.4
423,Henry Walker\walkebi01,2009,2010,2,37,245,39,64,0,1,18,25,8,34,16,6,2,20,55,96,.609,.000,.720,6.6,2.6,0.9,0.4
424,Gerald Wallace\wallage01,2014,2015,2,90,1702,130,264,20,67,53,116,53,269,154,88,18,115,98,333,.492,.299,.457,18.9,3.7,3.0,1.7
425,Rasheed Wallace\wallara01,2010,2010,1,79,1780,266,650,82,290,96,125,42,325,80,80,70,63,222,710,.409,.283,.768,22.5,9.0,4.1,1.0
426,Red Wallace\wallare01,1947,1947,1,24,,55,224,,,21,48,,,20,,,,42,131,.246,,.438,,5.5,,0.8
427,Bill Walton\waltobi01,1986,1987,2,90,1658,241,437,0,0,152,217,147,575,174,39,116,166,233,634,.551,,.700,18.4,7.0,6.4,1.9
428,Brad Wanamaker\wanambr01,2019,2019,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,2,1.000,,,1.0,2.0,1.0,0.0
429,Gerry Ward\wardge01,1965,1965,1,3,30,2,18,,,1,1,,5,6,,,,6,5,.111,,1.000,10.0,1.7,1.7,2.0
430,Kermit Washington\washike01,1978,1978,1,32,866,137,263,,,102,136,105,335,42,28,40,54,114,376,.521,,.750,27.1,11.8,10.5,1.3
431,Ron Watts\wattsro01,1966,1967,2,28,92,12,46,,,16,23,,39,2,,,,17,40,.261,,.696,3.3,1.4,1.4,0.1
432,Marcus Webb\webbma01,1993,1993,1,9,51,13,25,0,1,13,21,5,10,2,1,2,5,11,39,.520,.000,.619,5.7,4.3,1.1,0.2
433,Scott Wedman\wedmasc01,1983,1987,5,271,4026,757,1630,38,107,137,190,196,573,281,110,47,179,434,1689,.464,.355,.721,14.9,6.2,2.1,1.0
434,Rick Weitzman\weitzri01,1968,1968,1,25,75,12,46,,,9,13,,10,8,,,,8,33,.261,,.692,3.0,1.3,0.4,0.3
435,Jiri Welsch\welscji01,2004,2005,2,136,3304,399,932,101,280,262,347,80,435,267,140,12,187,281,1161,.428,.361,.755,24.3,8.5,3.2,2.0
436,Matt Wenstrom\wenstma01,1994,1994,1,11,37,6,10,0,0,6,10,6,12,0,0,2,4,7,18,.600,,.600,3.4,1.6,1.1,0.0
437,David Wesley\wesleda01,1995,1997,3,207,6475,922,2023,270,677,513,670,166,645,1193,344,33,457,572,2627,.456,.399,.766,31.3,12.7,3.1,5.8
438,Delonte West\westde01,2005,2011,4,203,5597,760,1676,185,496,286,340,109,599,750,199,98,327,447,1991,.453,.373,.841,27.6,9.8,3.0,3.7
439,Paul Westphal\westppa01,1973,1975,3,224,3228,669,1357,,,298,395,93,373,475,117,67,,453,1636,.493,,.754,14.4,7.3,1.7,2.1
440,Skippy Whitaker\whitask01,1955,1955,1,3,15,1,6,,,0,0,,1,1,,,,4,2,.167,,,5.0,0.7,0.3,0.3
441,D.J. White\whitedj01,2013,2013,1,12,86,12,23,0,0,5,9,4,13,4,1,6,2,5,29,.522,,.556,7.2,2.4,1.1,0.3
442,Jo Jo White\whitejo01,1970,1979,10,717,26770,5648,12782,,,1892,2270,407,3071,3686,561,95,259,1776,13188,.442,,.833,37.3,18.4,4.3,5.1
443,Sidney Wicks\wickssi01,1977,1978,2,163,5055,897,1939,,,527,793,491,1497,340,131,107,226,649,2321,.463,,.665,31.0,14.2,9.2,2.1
444,Chris Wilcox\wilcoch01,2012,2013,2,89,1311,174,260,0,1,63,97,93,302,34,43,37,64,189,411,.669,.000,.649,14.7,4.6,3.4,0.4
445,Dominique Wilkins\wilkido01,1995,1995,1,77,2423,496,1169,112,289,266,340,157,401,166,61,14,173,130,1370,.424,.388,.782,31.5,17.8,5.2,2.2
446,Art Williams\williar01,1971,1974,4,303,4058,494,1098,,,220,290,20,758,959,44,3,,622,1208,.450,,.759,13.4,4.0,2.5,3.2
447,Earl Williams\williea01,1979,1979,1,20,273,54,123,,,14,24,41,105,12,12,9,20,41,122,.439,,.583,13.7,6.1,5.3,0.6
448,Eric Williams\willier01,1996,2004,7,462,11638,1417,3337,148,457,1266,1730,559,1607,678,421,81,592,1169,4248,.425,.324,.732,25.2,9.2,3.5,1.5
449,Lorenzo Williams\willilo01,1993,1993,1,22,151,16,31,0,0,2,7,13,44,5,4,14,6,23,34,.516,,.286,6.9,1.5,2.0,0.2
450,Ray Williams\willira01,1985,1985,1,23,459,55,143,6,23,31,46,16,57,90,30,5,42,56,147,.385,.261,.674,20.0,6.4,2.5,3.9
451,Robert Williams\williro04,2019,2019,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,4.0,0.0,0.0,0.0
452,Sean Williams\willise01,2012,2012,1,3,42,2,6,0,0,7,7,4,12,3,3,3,3,4,11,.333,,1.000,14.0,3.7,4.0,1.0
453,Shammond Williams\willish01,2003,2003,1,51,1169,134,338,56,159,48,57,12,110,128,61,3,61,84,372,.396,.352,.842,22.9,7.3,2.2,2.5
454,Shelden Williams\willish02,2010,2010,1,54,597,63,121,0,1,75,98,47,146,21,13,21,30,85,201,.521,.000,.765,11.1,3.7,2.7,0.4
455,Sly Williams\willisl01,1986,1986,1,6,54,5,21,0,4,7,12,7,15,2,1,1,7,15,17,.238,.000,.583,9.0,2.8,2.5,0.3
456,Terrence Williams\willite01,2013,2013,1,24,318,48,97,5,15,9,21,4,44,38,11,2,22,13,110,.495,.333,.429,13.3,4.6,1.8,1.6
457,Willie Williams\williwi01,1971,1971,1,16,56,6,32,,,3,5,,10,2,,,,8,15,.188,,.600,3.5,0.9,0.6,0.1
458,Bobby Wilson\wilsobo03,1977,1977,1,25,131,19,59,,,11,13,3,9,14,3,0,,19,49,.322,,.846,5.2,2.0,0.4,0.6
459,Joe Wolf\wolfjo01,1993,1993,1,2,9,0,1,0,0,1,2,1,3,0,0,1,2,2,1,.000,,.500,4.5,0.5,1.5,0.0
460,Ruben Wolkowyski\wolkoru01,2003,2003,1,7,24,2,4,0,1,1,4,0,1,1,0,0,1,3,5,.500,.000,.250,3.4,0.7,0.1,0.1
461,Brandan Wright\wrighbr03,2015,2015,1,8,86,12,21,0,0,2,4,7,17,8,1,5,5,4,26,.571,,.500,10.8,3.3,2.1,1.0
462,A.J. Wynder\wyndeaj01,1991,1991,1,6,39,3,12,0,1,6,8,1,3,8,1,0,4,1,12,.250,.000,.750,6.5,2.0,0.5,1.3
463,Guerschon Yabusele\yabusgu01,2018,2019,2,36,245,27,63,12,38,15,22,17,52,16,4,5,12,24,81,.429,.316,.682,6.8,2.3,1.4,0.4
464,James Young\youngja01,2015,2017,3,89,751,72,196,35,127,23,42,19,94,26,24,5,14,54,202,.367,.276,.548,8.4,2.3,1.1,0.3
465,Tyler Zeller\zellety01,2015,2017,3,193,2966,556,1067,0,1,263,333,251,767,184,35,95,142,363,1375,.521,.000,.790,15.4,7.1,4.0,1.0
